claimed_expenses,wire_transfer,month,total_expenses,type,id,name
576776,340629,17,567106,D,73,MICILLO Salvatore
554121,1567061,16,543041,D,73,MICILLO Salvatore
677382,363273,15,666442,D,73,MICILLO Salvatore
480859,595369,14,470519,D,73,MICILLO Salvatore
451188,1190743,13,441378,D,73,MICILLO Salvatore
437260,379594,12,437260,D,73,MICILLO Salvatore
388729,427945,11,388729,D,73,MICILLO Salvatore
550124,435250,10,550124,D,73,MICILLO Salvatore
438152,384814,9,438152,D,73,MICILLO Salvatore
408235,412439,8,408235,D,73,MICILLO Salvatore
490241,416625,7,490241,D,73,MICILLO Salvatore
98440,451659,6,98440,D,73,MICILLO Salvatore
102700,629999,5,102700,D,73,MICILLO Salvatore
248057,1075207,4,248057,D,73,MICILLO Salvatore
,,60,,D,72,MARZANA Maria
813011,205842,59,808611,D,72,MARZANA Maria
819439,332075,58,816567,D,72,MARZANA Maria
564650,363171,55,563088,D,72,MARZANA Maria
663228,329501,53,659015,D,72,MARZANA Maria
490404,211663,56,490404,D,72,MARZANA Maria
763407,247642,57,762150,D,72,MARZANA Maria
767533,369670,52,763312,D,72,MARZANA Maria
716900,293010,51,714014,D,72,MARZANA Maria
760975,171758,54,758338,D,72,MARZANA Maria
688148,345558,50,686280,D,72,MARZANA Maria
674978,352712,49,674004,D,72,MARZANA Maria
657655,328236,48,656649,D,72,MARZANA Maria
716166,286133,47,711834,D,72,MARZANA Maria
629017,347000,46,627609,D,72,MARZANA Maria
663291,318622,45,661377,D,72,MARZANA Maria
585815,355246,44,585815,D,72,MARZANA Maria
651113,146295,43,648697,D,72,MARZANA Maria
727919,146295,42,724311,D,72,MARZANA Maria
654855,146295,41,653085,D,72,MARZANA Maria
845650,146295,40,840583,D,72,MARZANA Maria
678532,98470,39,675152,D,72,MARZANA Maria
713772,271401,38,710674,D,72,MARZANA Maria
868445,275835,37,866687,D,72,MARZANA Maria
678197,226352,36,674782,D,72,MARZANA Maria
847353,269458,35,843720,D,72,MARZANA Maria
725175,307527,34,722995,D,72,MARZANA Maria
650812,215809,33,645754,D,72,MARZANA Maria
588568,170819,32,588568,D,72,MARZANA Maria
689573,170819,31,688333,D,72,MARZANA Maria
1095479,170819,30,1092632,D,72,MARZANA Maria
817924,360170,29,814080,D,72,MARZANA Maria
608036,557001,28,606408,D,72,MARZANA Maria
587089,358833,27,584106,D,72,MARZANA Maria
644591,381108,26,641714,D,72,MARZANA Maria
659335,392419,25,657177,D,72,MARZANA Maria
703245,345040,24,700286,D,72,MARZANA Maria
776149,127986,23,771547,D,72,MARZANA Maria
486001,718608,22,483535,D,72,MARZANA Maria
586320,205928,21,582475,D,72,MARZANA Maria
457626,393443,20,457626,D,72,MARZANA Maria
620278,398175,19,615898,D,72,MARZANA Maria
604884,320841,18,600054,D,72,MARZANA Maria
726204,317710,17,721224,D,72,MARZANA Maria
658151,671133,16,652481,D,72,MARZANA Maria
552821,376026,15,548971,D,72,MARZANA Maria
573239,542806,14,569709,D,72,MARZANA Maria
571815,837186,13,567455,D,72,MARZANA Maria
704298,322780,12,704298,D,72,MARZANA Maria
588694,392739,11,588694,D,72,MARZANA Maria
508095,386039,10,508095,D,72,MARZANA Maria
619106,381723,9,619106,D,72,MARZANA Maria
472977,416969,8,472977,D,72,MARZANA Maria
588753,339199,7,588753,D,72,MARZANA Maria
517680,401572,6,517680,D,72,MARZANA Maria
539071,369073,5,539071,D,72,MARZANA Maria
713348,723149,4,713348,D,72,MARZANA Maria
969030,189189,60,969030,S,139,MARTON BRUNO
814033,263447,59,771033,S,139,MARTON BRUNO
857134,232567,57,857134,S,139,MARTON BRUNO
835058,261778,58,835058,S,139,MARTON BRUNO
790620,305061,55,790620,S,139,MARTON BRUNO
823260,264936,56,823260,S,139,MARTON BRUNO
866569,223567,54,866569,S,139,MARTON BRUNO
799158,302233,53,799158,S,139,MARTON BRUNO
793561,302500,52,793561,S,139,MARTON BRUNO
790540,302466,51,790540,S,139,MARTON BRUNO
815830,300809,50,815830,S,139,MARTON BRUNO
826096,300123,49,826096,S,139,MARTON BRUNO
1228356,302275,48,1228356,S,139,MARTON BRUNO
907549,304094,47,907549,S,139,MARTON BRUNO
997910,242877,46,997910,S,139,MARTON BRUNO
940670,204545,45,940670,S,139,MARTON BRUNO
747897,478017,44,747897,S,139,MARTON BRUNO
1006134,444869,43,1006134,S,139,MARTON BRUNO
936658,406717,42,936658,S,139,MARTON BRUNO
867982,401439,41,867982,S,139,MARTON BRUNO
903046,415633,40,903046,S,139,MARTON BRUNO
815618,395895,39,815618,S,139,MARTON BRUNO
597460,470392,38,594460,S,139,MARTON BRUNO
484004,547314,37,484004,S,139,MARTON BRUNO
802483,517912,36,802483,S,139,MARTON BRUNO
710445,458096,35,672045,S,139,MARTON BRUNO
771181,501939,34,771181,S,139,MARTON BRUNO
907432,519134,33,907432,S,139,MARTON BRUNO
572693,518653,32,572693,S,139,MARTON BRUNO
779961,435066,31,779961,S,139,MARTON BRUNO
754815,348991,30,754815,S,139,MARTON BRUNO
804345,430454,29,804345,S,139,MARTON BRUNO
641067,444879,28,641067,S,139,MARTON BRUNO
699738,499563,27,699738,S,139,MARTON BRUNO
968587,306959,26,968587,S,139,MARTON BRUNO
783046,446705,25,783046,S,139,MARTON BRUNO
756099,530234,24,756099,S,139,MARTON BRUNO
855120,440736,23,844543,S,139,MARTON BRUNO
780743,454615,22,780743,S,139,MARTON BRUNO
650375,436492,21,650375,S,139,MARTON BRUNO
538130,522075,20,538130,S,139,MARTON BRUNO
472582,457795,19,472582,S,139,MARTON BRUNO
314884,452630,18,277304,S,139,MARTON BRUNO
228878,458235,17,223228,S,139,MARTON BRUNO
441536,462007,16,441536,S,139,MARTON BRUNO
415373,454828,15,415373,S,139,MARTON BRUNO
264120,425943,14,264120,S,139,MARTON BRUNO
610348,195289,13,610348,S,139,MARTON BRUNO
273790,489458,12,273790,S,139,MARTON BRUNO
272630,456618,11,272630,S,139,MARTON BRUNO
353583,479857,10,353583,S,139,MARTON BRUNO
262485,516763,9,262485,S,139,MARTON BRUNO
675005,498004,8,675005,S,139,MARTON BRUNO
228100,501148,7,228100,S,139,MARTON BRUNO
1000566,245522,6,1000566,S,139,MARTON BRUNO
,,5,,S,139,MARTON BRUNO
,,4,,S,139,MARTON BRUNO
591627,411227,60,591627,S,138,MARTELLI CARLO
617869,427364,58,617869,S,138,MARTELLI CARLO
645549,531668,55,645549,S,138,MARTELLI CARLO
840070,436296,59,840070,S,138,MARTELLI CARLO
578296,371141,54,578296,S,138,MARTELLI CARLO
433648,465007,56,433648,S,138,MARTELLI CARLO
584262,397458,51,584262,S,138,MARTELLI CARLO
608460,384975,52,608460,S,138,MARTELLI CARLO
703717,426673,57,454017,S,138,MARTELLI CARLO
566558,449237,53,566558,S,138,MARTELLI CARLO
703606,385587,50,703606,S,138,MARTELLI CARLO
755117,399289,49,755117,S,138,MARTELLI CARLO
773948,363381,48,773948,S,138,MARTELLI CARLO
783686,268441,47,783686,S,138,MARTELLI CARLO
826302,330991,46,826302,S,138,MARTELLI CARLO
813221,359247,45,813221,S,138,MARTELLI CARLO
592435,424303,44,592435,S,138,MARTELLI CARLO
666446,361332,43,666446,S,138,MARTELLI CARLO
703852,371866,42,703852,S,138,MARTELLI CARLO
731184,272294,41,731184,S,138,MARTELLI CARLO
821698,273295,40,821698,S,138,MARTELLI CARLO
834832,259886,39,834832,S,138,MARTELLI CARLO
858283,282576,38,858283,S,138,MARTELLI CARLO
849052,299603,37,849052,S,138,MARTELLI CARLO
838223,307137,36,838223,S,138,MARTELLI CARLO
846688,283652,35,846688,S,138,MARTELLI CARLO
850408,283341,34,850408,S,138,MARTELLI CARLO
845207,288182,33,845207,S,138,MARTELLI CARLO
840590,295385,32,840590,S,138,MARTELLI CARLO
856170,286779,31,856170,S,138,MARTELLI CARLO
840010,287569,30,840010,S,138,MARTELLI CARLO
836199,313517,29,836199,S,138,MARTELLI CARLO
839751,322831,28,839751,S,138,MARTELLI CARLO
790812,349307,27,790812,S,138,MARTELLI CARLO
787814,381026,26,787814,S,138,MARTELLI CARLO
797806,402417,25,797806,S,138,MARTELLI CARLO
803797,376313,24,803797,S,138,MARTELLI CARLO
755776,378418,23,755776,S,138,MARTELLI CARLO
760963,388188,22,760963,S,138,MARTELLI CARLO
762494,331107,21,762494,S,138,MARTELLI CARLO
802563,355633,20,802563,S,138,MARTELLI CARLO
741780,402386,19,741780,S,138,MARTELLI CARLO
716808,367878,18,716808,S,138,MARTELLI CARLO
742368,405891,17,742368,S,138,MARTELLI CARLO
734125,374436,16,734125,S,138,MARTELLI CARLO
723937,373284,15,723937,S,138,MARTELLI CARLO
727963,417874,14,727963,S,138,MARTELLI CARLO
705400,233565,13,705400,S,138,MARTELLI CARLO
674388,231924,12,674388,S,138,MARTELLI CARLO
688776,241562,11,688776,S,138,MARTELLI CARLO
1523808,158224,10,1523808,S,138,MARTELLI CARLO
610461,361763,9,610461,S,138,MARTELLI CARLO
603410,504814,8,603410,S,138,MARTELLI CARLO
660449,452675,7,660449,S,138,MARTELLI CARLO
686136,427088,6,686136,S,138,MARTELLI CARLO
,,5,,S,138,MARTELLI CARLO
,,4,,S,138,MARTELLI CARLO
,,60,,D,71,MANTERO Matteo
,,59,,D,71,MANTERO Matteo
,,58,,D,71,MANTERO Matteo
863666,167330,57,852957,D,71,MANTERO Matteo
776359,193034,56,776359,D,71,MANTERO Matteo
832525,204025,54,827478,D,71,MANTERO Matteo
600186,367745,50,591061,D,71,MANTERO Matteo
831452,182220,51,824745,D,71,MANTERO Matteo
863104,346299,52,853752,D,71,MANTERO Matteo
690989,193326,53,684826,D,71,MANTERO Matteo
809544,202681,55,801922,D,71,MANTERO Matteo
736680,259463,49,733341,D,71,MANTERO Matteo
660757,320092,48,650022,D,71,MANTERO Matteo
756559,205687,47,746706,D,71,MANTERO Matteo
798966,410394,46,792251,D,71,MANTERO Matteo
778215,386713,45,769019,D,71,MANTERO Matteo
474253,389382,44,474253,D,71,MANTERO Matteo
768165,188068,43,766471,D,71,MANTERO Matteo
484355,278772,42,479563,D,71,MANTERO Matteo
894246,143410,41,890307,D,71,MANTERO Matteo
673934,609039,40,663026,D,71,MANTERO Matteo
704083,213384,39,697063,D,71,MANTERO Matteo
715067,237607,38,708692,D,71,MANTERO Matteo
717955,401821,37,708438,D,71,MANTERO Matteo
886343,244932,36,877830,D,71,MANTERO Matteo
851441,181647,35,843107,D,71,MANTERO Matteo
802013,439596,34,797073,D,71,MANTERO Matteo
687791,190558,33,675756,D,71,MANTERO Matteo
558262,170819,32,558262,D,71,MANTERO Matteo
660403,479433,31,655715,D,71,MANTERO Matteo
520215,250851,30,514100,D,71,MANTERO Matteo
554375,278389,29,549431,D,71,MANTERO Matteo
651323,348172,28,643009,D,71,MANTERO Matteo
706552,283236,27,696360,D,71,MANTERO Matteo
685499,316136,26,677353,D,71,MANTERO Matteo
717789,277144,25,712311,D,71,MANTERO Matteo
861538,207113,24,858970,D,71,MANTERO Matteo
707373,293962,23,702582,D,71,MANTERO Matteo
762811,622868,22,759638,D,71,MANTERO Matteo
511252,173812,21,506731,D,71,MANTERO Matteo
389834,173812,20,389834,D,71,MANTERO Matteo
550985,173812,19,547615,D,71,MANTERO Matteo
629052,173812,18,627202,D,71,MANTERO Matteo
810761,173812,17,806361,D,71,MANTERO Matteo
1293814,1722062,16,1290904,D,71,MANTERO Matteo
548237,316516,15,541807,D,71,MANTERO Matteo
549909,472643,14,543909,D,71,MANTERO Matteo
554843,1087812,13,549883,D,71,MANTERO Matteo
582817,309759,12,582817,D,71,MANTERO Matteo
585068,321470,11,585068,D,71,MANTERO Matteo
609428,329635,10,609428,D,71,MANTERO Matteo
594785,308234,9,594785,D,71,MANTERO Matteo
491632,359430,8,491632,D,71,MANTERO Matteo
528257,310139,7,528257,D,71,MANTERO Matteo
259741,390208,6,259741,D,71,MANTERO Matteo
222753,325446,5,222753,D,71,MANTERO Matteo
242741,567475,4,242741,D,71,MANTERO Matteo
933017,404936,60,933017,S,137,MANGILI GIOVANNA
748165,189197,59,748165,S,137,MANGILI GIOVANNA
780248,342403,58,780248,S,137,MANGILI GIOVANNA
753776,520780,57,753776,S,137,MANGILI GIOVANNA
775738,497433,56,775738,S,137,MANGILI GIOVANNA
938892,420230,55,938892,S,137,MANGILI GIOVANNA
759955,383146,54,759955,S,137,MANGILI GIOVANNA
692114,443197,53,692114,S,137,MANGILI GIOVANNA
685119,417021,52,685119,S,137,MANGILI GIOVANNA
677132,392148,51,677132,S,137,MANGILI GIOVANNA
818639,456768,50,818639,S,137,MANGILI GIOVANNA
649922,496442,49,649922,S,137,MANGILI GIOVANNA
651733,472035,48,651733,S,137,MANGILI GIOVANNA
599345,501977,47,599345,S,137,MANGILI GIOVANNA
811454,467419,46,811454,S,137,MANGILI GIOVANNA
500099,501852,45,500099,S,137,MANGILI GIOVANNA
508075,496339,44,508075,S,137,MANGILI GIOVANNA
561629,425140,43,561629,S,137,MANGILI GIOVANNA
571922,425507,42,571922,S,137,MANGILI GIOVANNA
502376,482913,41,502376,S,137,MANGILI GIOVANNA
559475,432653,40,559475,S,137,MANGILI GIOVANNA
547828,440336,39,547828,S,137,MANGILI GIOVANNA
551677,466024,38,551677,S,137,MANGILI GIOVANNA
507341,432035,37,507341,S,137,MANGILI GIOVANNA
469068,191089,36,469068,S,137,MANGILI GIOVANNA
1137588,178198,35,1137588,S,137,MANGILI GIOVANNA
637268,425768,34,637268,S,137,MANGILI GIOVANNA
459332,430597,33,459332,S,137,MANGILI GIOVANNA
442646,474823,32,442646,S,137,MANGILI GIOVANNA
469611,433731,31,469611,S,137,MANGILI GIOVANNA
452536,508545,30,452536,S,137,MANGILI GIOVANNA
501506,448245,29,501506,S,137,MANGILI GIOVANNA
462178,492513,28,462178,S,137,MANGILI GIOVANNA
475808,477938,27,475808,S,137,MANGILI GIOVANNA
515311,501390,26,515311,S,137,MANGILI GIOVANNA
496288,482887,25,496288,S,137,MANGILI GIOVANNA
734639,504042,24,734639,S,137,MANGILI GIOVANNA
457991,486202,23,457991,S,137,MANGILI GIOVANNA
267332,465818,22,267332,S,137,MANGILI GIOVANNA
485637,421219,21,485637,S,137,MANGILI GIOVANNA
411933,495487,20,411933,S,137,MANGILI GIOVANNA
498937,459178,19,498937,S,137,MANGILI GIOVANNA
461736,499974,18,461736,S,137,MANGILI GIOVANNA
479001,478474,17,479001,S,137,MANGILI GIOVANNA
507784,447186,16,507784,S,137,MANGILI GIOVANNA
499186,452304,15,499186,S,137,MANGILI GIOVANNA
479654,570321,14,479654,S,137,MANGILI GIOVANNA
476052,501168,13,476052,S,137,MANGILI GIOVANNA
527828,461476,12,527828,S,137,MANGILI GIOVANNA
482918,521186,11,482918,S,137,MANGILI GIOVANNA
532396,514988,10,532396,S,137,MANGILI GIOVANNA
517515,477127,9,517515,S,137,MANGILI GIOVANNA
492602,425513,8,492602,S,137,MANGILI GIOVANNA
402942,440692,7,402942,S,137,MANGILI GIOVANNA
399842,443792,6,399842,S,137,MANGILI GIOVANNA
,,5,,S,137,MANGILI GIOVANNA
,,4,,S,137,MANGILI GIOVANNA
,,60,,D,69,LUPO Loredana
,,59,,D,69,LUPO Loredana
793106,367420,58,792026,D,69,LUPO Loredana
681273,375400,56,681273,D,69,LUPO Loredana
562718,278521,54,559548,D,69,LUPO Loredana
550083,299804,57,544281,D,69,LUPO Loredana
806761,387547,52,797757,D,69,LUPO Loredana
966593,356257,51,962432,D,69,LUPO Loredana
521402,355617,50,519005,D,69,LUPO Loredana
868374,332039,55,862478,D,69,LUPO Loredana
552183,303726,53,546812,D,69,LUPO Loredana
504179,331939,49,503282,D,69,LUPO Loredana
715582,314942,48,714687,D,69,LUPO Loredana
826022,371600,47,821220,D,69,LUPO Loredana
475038,559426,46,470998,D,69,LUPO Loredana
986651,232021,45,982519,D,69,LUPO Loredana
416200,390369,44,416200,D,69,LUPO Loredana
523759,429575,43,521436,D,69,LUPO Loredana
583778,371915,42,576787,D,69,LUPO Loredana
561311,367097,41,559169,D,69,LUPO Loredana
619653,685763,40,610545,D,69,LUPO Loredana
587728,372991,39,580449,D,69,LUPO Loredana
558431,386546,38,552650,D,69,LUPO Loredana
774357,435945,37,769062,D,69,LUPO Loredana
919271,354589,36,914045,D,69,LUPO Loredana
865954,333656,35,860090,D,69,LUPO Loredana
916342,408752,34,912911,D,69,LUPO Loredana
570350,343006,33,561752,D,69,LUPO Loredana
452246,358854,32,452246,D,69,LUPO Loredana
563889,540117,31,557773,D,69,LUPO Loredana
519093,347788,30,519093,D,69,LUPO Loredana
404300,367217,29,404300,D,69,LUPO Loredana
404300,1367219,28,404300,D,69,LUPO Loredana
443633,319392,27,443633,D,69,LUPO Loredana
429356,415819,26,424675,D,69,LUPO Loredana
437972,588763,25,437972,D,69,LUPO Loredana
465068,411694,24,460263,D,69,LUPO Loredana
548432,321179,23,542123,D,69,LUPO Loredana
507472,679966,22,503127,D,69,LUPO Loredana
467368,206497,21,458155,D,69,LUPO Loredana
436093,388223,20,436093,D,69,LUPO Loredana
473875,536255,19,464635,D,69,LUPO Loredana
481095,173812,18,474905,D,69,LUPO Loredana
480971,367933,17,475381,D,69,LUPO Loredana
593281,1906469,16,584071,D,69,LUPO Loredana
551064,337979,15,537074,D,69,LUPO Loredana
544053,520426,14,532963,D,69,LUPO Loredana
493191,970533,13,479171,D,69,LUPO Loredana
448666,394559,12,448666,D,69,LUPO Loredana
469799,400402,11,469799,D,69,LUPO Loredana
515778,352174,10,515778,D,69,LUPO Loredana
406227,385072,9,406227,D,69,LUPO Loredana
399670,391629,8,399670,D,69,LUPO Loredana
563021,331374,7,563021,D,69,LUPO Loredana
434688,356611,6,434688,D,69,LUPO Loredana
424586,461097,5,424586,D,69,LUPO Loredana
567388,437641,4,567388,D,69,LUPO Loredana
760071,170489,60,760071,S,136,LUCIDI STEFANO
419245,156507,59,419245,S,136,LUCIDI STEFANO
917764,316490,56,917764,S,136,LUCIDI STEFANO
1244458,156517,58,1244458,S,136,LUCIDI STEFANO
1243912,156417,57,1243912,S,136,LUCIDI STEFANO
708629,156517,55,708629,S,136,LUCIDI STEFANO
961916,156417,54,961916,S,136,LUCIDI STEFANO
672007,253266,53,672007,S,136,LUCIDI STEFANO
835466,156517,52,835466,S,136,LUCIDI STEFANO
1040177,156517,51,1040177,S,136,LUCIDI STEFANO
815913,253621,50,815913,S,136,LUCIDI STEFANO
763484,312296,49,763484,S,136,LUCIDI STEFANO
650637,375058,48,650637,S,136,LUCIDI STEFANO
917399,169212,47,917399,S,136,LUCIDI STEFANO
702080,234125,46,702080,S,136,LUCIDI STEFANO
1026235,156417,45,1026235,S,136,LUCIDI STEFANO
856958,156517,44,856958,S,136,LUCIDI STEFANO
948971,207302,43,948971,S,136,LUCIDI STEFANO
946278,285896,42,946278,S,136,LUCIDI STEFANO
1247250,246727,41,1247250,S,136,LUCIDI STEFANO
703071,363130,40,703071,S,136,LUCIDI STEFANO
868205,409050,39,868205,S,136,LUCIDI STEFANO
844803,355191,38,844803,S,136,LUCIDI STEFANO
620190,401519,37,620190,S,136,LUCIDI STEFANO
735175,483596,36,735175,S,136,LUCIDI STEFANO
999846,464736,35,999846,S,136,LUCIDI STEFANO
873491,415154,34,873491,S,136,LUCIDI STEFANO
796317,432482,33,796317,S,136,LUCIDI STEFANO
510438,581061,32,510438,S,136,LUCIDI STEFANO
855589,474845,31,855589,S,136,LUCIDI STEFANO
687582,471157,30,687582,S,136,LUCIDI STEFANO
652246,453668,29,652246,S,136,LUCIDI STEFANO
769711,352508,28,769711,S,136,LUCIDI STEFANO
516493,359330,27,516493,S,136,LUCIDI STEFANO
692369,328400,26,692369,S,136,LUCIDI STEFANO
582979,313954,25,582979,S,136,LUCIDI STEFANO
741681,197633,24,741681,S,136,LUCIDI STEFANO
950229,174479,23,950229,S,136,LUCIDI STEFANO
799952,310795,22,799952,S,136,LUCIDI STEFANO
761370,166645,21,761370,S,136,LUCIDI STEFANO
614822,272838,20,614822,S,136,LUCIDI STEFANO
456455,450198,19,456455,S,136,LUCIDI STEFANO
615509,280716,18,615509,S,136,LUCIDI STEFANO
376240,491260,17,376240,S,136,LUCIDI STEFANO
585237,438038,16,585237,S,136,LUCIDI STEFANO
415987,466623,15,415987,S,136,LUCIDI STEFANO
428810,548035,14,428810,S,136,LUCIDI STEFANO
693186,381613,13,693186,S,136,LUCIDI STEFANO
570640,612622,12,570640,S,136,LUCIDI STEFANO
445639,488224,11,445639,S,136,LUCIDI STEFANO
704764,375126,10,704764,S,136,LUCIDI STEFANO
424355,498783,9,424355,S,136,LUCIDI STEFANO
388880,534158,8,388880,S,136,LUCIDI STEFANO
619063,474462,7,619063,S,136,LUCIDI STEFANO
529681,597967,6,529681,S,136,LUCIDI STEFANO
,,5,,S,136,LUCIDI STEFANO
,,4,,S,136,LUCIDI STEFANO
735476,203386,60,728291,D,68,LOREFICE Marialucia
775890,221544,59,771736,D,68,LOREFICE Marialucia
699644,284185,54,692896,D,68,LOREFICE Marialucia
826418,363304,58,820308,D,68,LOREFICE Marialucia
770912,242578,53,762291,D,68,LOREFICE Marialucia
724899,442809,52,715241,D,68,LOREFICE Marialucia
624887,232075,56,624887,D,68,LOREFICE Marialucia
713073,271024,55,707597,D,68,LOREFICE Marialucia
741754,227037,57,730835,D,68,LOREFICE Marialucia
702066,307246,51,693023,D,68,LOREFICE Marialucia
762580,303087,50,757083,D,68,LOREFICE Marialucia
690709,367293,49,688169,D,68,LOREFICE Marialucia
695782,324672,48,689767,D,68,LOREFICE Marialucia
761155,277381,47,752000,D,68,LOREFICE Marialucia
742877,499581,46,737104,D,68,LOREFICE Marialucia
740267,299877,45,732245,D,68,LOREFICE Marialucia
542837,351479,44,542837,D,68,LOREFICE Marialucia
668836,418734,43,662771,D,68,LOREFICE Marialucia
656220,299070,42,648056,D,68,LOREFICE Marialucia
725788,269430,41,720109,D,68,LOREFICE Marialucia
693438,571378,40,689321,D,68,LOREFICE Marialucia
643758,272408,39,637978,D,68,LOREFICE Marialucia
652404,339473,38,647249,D,68,LOREFICE Marialucia
659368,470389,37,650886,D,68,LOREFICE Marialucia
631389,343553,36,623810,D,68,LOREFICE Marialucia
682911,340249,35,676113,D,68,LOREFICE Marialucia
663509,565651,34,655708,D,68,LOREFICE Marialucia
666609,348391,33,655122,D,68,LOREFICE Marialucia
483651,326975,32,483651,D,68,LOREFICE Marialucia
608467,272558,31,603512,D,68,LOREFICE Marialucia
679332,320584,30,676394,D,68,LOREFICE Marialucia
645743,312933,29,640066,D,68,LOREFICE Marialucia
615789,292242,28,611780,D,68,LOREFICE Marialucia
747614,309248,27,742252,D,68,LOREFICE Marialucia
683482,386472,26,674409,D,68,LOREFICE Marialucia
673653,520167,25,669738,D,68,LOREFICE Marialucia
623815,373157,24,615646,D,68,LOREFICE Marialucia
653493,335529,23,644762,D,68,LOREFICE Marialucia
656076,671338,22,647911,D,68,LOREFICE Marialucia
607450,248942,21,596883,D,68,LOREFICE Marialucia
508997,290526,20,508997,D,68,LOREFICE Marialucia
608074,268740,19,602284,D,68,LOREFICE Marialucia
635592,342625,18,632822,D,68,LOREFICE Marialucia
